,returns,standard_deviation,sharpe_ratio,TATASTEEL.NS,ZEEL.NS,YESBANK.NS,WIPRO.NS,PNB.NS,ULTRACEMCO.NS,TECHM.NS,TCS.NS,ONGC.NS,SAIL.NS
0,0.19697365853248383,0.14996418427853583,1.3134713430417158,0.03498934909506456,0.18252189991617895,0.10392374185446737,0.11021341050193724,0.008257314649037733,0.20328346331426728,0.03062904142859086,0.04363103068213991,0.10981385598666489,0.17273689257165112
1,0.19383094450387245,0.15541594390936114,1.2471754160365618,0.15268321381596248,0.09710153654536617,0.07541192910156869,0.10335525319860518,0.11158470884037817,0.138024924762304,0.1270349988532184,0.05547828061045789,0.06937391028230487,0.06995124398983403
2,0.23664128689223907,0.17402129435679933,1.3598409767430457,0.23769431128373267,0.01762886559686086,0.09604548114047141,0.18300433274412445,0.0879446894070831,0.03979494867070193,0.006736370241059492,0.13632148719646706,0.038220215666665606,0.15660929805283352
3,0.19401795765826294,0.1694750901292023,1.1448169610669623,0.15901996915077574,0.14491175564961112,0.1608394521842673,0.07316656731250473,0.1723820810761242,0.03136242773304019,0.047285592494780135,0.0969300083456035,0.07801874570010217,0.03608340035319104
4,0.22614873745050407,0.12978437269416623,1.7424959011314725,0.08064703299192184,0.17751322152862808,0.2242126809760476,0.10435191689195408,0.015898508788512695,0.16748297658091837,0.04892720497286157,0.10409043638819974,0.050511483540683494,0.02636453734027251
5,0.1312149891491141,0.19626494663160388,0.6685604913209957,0.014802632519196725,0.2015951001449752,0.05613467958656088,0.15362622877115914,0.2311635365205846,0.03486898300351435,0.007285465093152415,0.07446775878388524,0.10715649095099215,0.11889912462597937
6,0.15901188723575596,0.16547494423781303,0.9609423829581797,0.06515950895340401,0.06880469388963201,0.1367869438510854,0.17850200868205995,0.18951204393807666,0.16975794224756074,0.04072956356186728,0.11379699181839423,0.022613451000610692,0.014336852057308969
7,0.20830281057354366,0.17199135654365996,1.2111237143516922,0.1454569350865905,0.11260231128656327,0.15996495943696348,0.002480221237456767,0.15011522280560896,0.03675859672361907,0.09773173066155155,0.09227186672205945,0.11884239931813767,0.0837757567214493
8,0.20808636653463727,0.18494149592267808,1.1251469849775402,0.02257865419199216,0.1140939511383262,0.07322210981622149,0.052271255049229456,0.17588180376266516,0.10681966200966155,0.0878978991840077,0.18714858583015664,0.006000228624900307,0.1740858503928394
9,0.21046393857931442,0.1318170014950647,1.596637278896033,0.04337675610479776,0.11637321108481542,0.21100312677333147,0.10402424341480529,0.029387106703586928,0.21757447344404496,0.15879410686575182,0.025578132138815705,0.06217699215227832,0.03171185131777214
10,0.15731571218227905,0.18413573712753148,0.8543464437504762,0.09351336210440468,0.029220536771297094,0.10060383083817871,0.16519879258364148,0.1660918294825601,0.14582192003981112,0.04530519895938995,0.021928334644396922,0.09778179437671394,0.13453440019960586
